"unit","age","ord_brth","geo","time","values","perc","countryname","region"
"NR",37,"1","HU",1999,143,0.3,"Hungary","Eastern Europe"
"NR",37,"1","NL",1999,1417,1.5,"Netherlands","Western Europe"
"NR",37,"1","PL",1999,561,0.3,"Poland","Eastern Europe"
"NR",37,"1","PT",1999,607,1,"Portugal","Southern Europe"
"NR",37,"1","RO",1999,235,0.2,"Roumania","Eastern Europe"
"NR",38,"1","AT",1999,268,0.8,"Austria","Western Europe"
"NR",38,"1","BE",1999,261,0.6,"Belgium","Western Europe"
"NR",38,"1","BG",1999,98,0.2,"Bulgaria","Eastern Europe"
"NR",38,"1","CZ",1999,93,0.2,"Czechia","Eastern Europe"
"NR",38,"1","EE",1999,21,0.3,"Estonia","Eastern Europe"
"NR",38,"1","EL",1999,432,0.9,"Greece","Southern Europe"
"NR",38,"1","ES",1999,2245,1.1,"Spain","Southern Europe"
"NR",38,"1","HU",1999,121,0.3,"Hungary","Eastern Europe"
"NR",38,"1","NL",1999,926,1,"Netherlands","Western Europe"
"NR",38,"1","PL",1999,412,0.2,"Poland","Eastern Europe"
"NR",38,"1","PT",1999,453,0.7,"Portugal","Southern Europe"
"NR",38,"1","RO",1999,195,0.2,"Roumania","Eastern Europe"
"NR",39,"1","AT",1999,174,0.5,"Austria","Western Europe"
"NR",39,"1","BE",1999,161,0.4,"Belgium","Western Europe"
"NR",39,"1","BG",1999,67,0.2,"Bulgaria","Eastern Europe"
"NR",39,"1","CZ",1999,56,0.1,"Czechia","Eastern Europe"
"NR",39,"1","EE",1999,13,0.2,"Estonia","Eastern Europe"
"NR",39,"1","EL",1999,337,0.7,"Greece","Southern Europe"
"NR",39,"1","ES",1999,1562,0.8,"Spain","Southern Europe"
"NR",39,"1","HU",1999,99,0.2,"Hungary","Eastern Europe"
"NR",39,"1","NL",1999,679,0.7,"Netherlands","Western Europe"
"NR",39,"1","PL",1999,312,0.2,"Poland","Eastern Europe"
"NR",39,"1","PT",1999,298,0.5,"Portugal","Southern Europe"
"NR",39,"1","RO",1999,142,0.1,"Roumania","Eastern Europe"
"NR",40,"1","AT",1999,134,0.4,"Austria","Western Europe"
"NR",40,"1","BE",1999,105,0.2,"Belgium","Western Europe"
"NR",40,"1","BG",1999,48,0.1,"Bulgaria","Eastern Europe"
"NR",40,"1","CZ",1999,39,0.1,"Czechia","Eastern Europe"
"NR",40,"1","EE",1999,12,0.2,"Estonia","Eastern Europe"
"NR",40,"1","EL",1999,218,0.5,"Greece","Southern Europe"
"NR",40,"1","ES",1999,1037,0.5,"Spain","Southern Europe"
"NR",40,"1","HU",1999,71,0.2,"Hungary","Eastern Europe"
"NR",40,"1","NL",1999,487,0.5,"Netherlands","Western Europe"
"NR",40,"1","PL",1999,232,0.1,"Poland","Eastern Europe"
"NR",40,"1","PT",1999,202,0.3,"Portugal","Southern Europe"
"NR",40,"1","RO",1999,89,0.1,"Roumania","Eastern Europe"
"NR",41,"1","AT",1999,85,0.2,"Austria","Western Europe"
"NR",41,"1","BE",1999,64,0.1,"Belgium","Western Europe"
"NR",41,"1","BG",1999,38,0.1,"Bulgaria","Eastern Europe"
"NR",41,"1","CZ",1999,19,0,"Czechia","Eastern Europe"
"NR",41,"1","EE",1999,7,0.1,"Estonia","Eastern Europe"
"NR",41,"1","EL",1999,148,0.3,"Greece","Southern Europe"
"NR",41,"1","ES",1999,669,0.3,"Spain","Southern Europe"
"NR",41,"1","HU",1999,43,0.1,"Hungary","Eastern Europe"
"NR",41,"1","NL",1999,250,0.3,"Netherlands","Western Europe"
"NR",41,"1","PL",1999,155,0.1,"Poland","Eastern Europe"
"NR",41,"1","PT",1999,111,0.2,"Portugal","Southern Europe"
"NR",41,"1","RO",1999,88,0.1,"Roumania","Eastern Europe"
"NR",42,"1","AT",1999,38,0.1,"Austria","Western Europe"
"NR",42,"1","BE",1999,38,0.1,"Belgium","Western Europe"
"NR",42,"1","BG",1999,24,0.1,"Bulgaria","Eastern Europe"
"NR",42,"1","CZ",1999,7,0,"Czechia","Eastern Europe"
"NR",42,"1","EE",1999,7,0.1,"Estonia","Eastern Europe"
"NR",42,"1","EL",1999,99,0.2,"Greece","Southern Europe"
"NR",42,"1","ES",1999,373,0.2,"Spain","Southern Europe"
"NR",42,"1","HU",1999,35,0.1,"Hungary","Eastern Europe"
"NR",42,"1","NL",1999,122,0.1,"Netherlands","Western Europe"
"NR",42,"1","PL",1999,86,0,"Poland","Eastern Europe"
"NR",42,"1","PT",1999,74,0.1,"Portugal","Southern Europe"
"NR",42,"1","RO",1999,47,0,"Roumania","Eastern Europe"
"NR",43,"1","AT",1999,26,0.1,"Austria","Western Europe"
"NR",43,"1","BE",1999,24,0.1,"Belgium","Western Europe"
"NR",43,"1","BG",1999,12,0,"Bulgaria","Eastern Europe"
"NR",43,"1","CZ",1999,13,0,"Czechia","Eastern Europe"
"NR",43,"1","EE",1999,1,0,"Estonia","Eastern Europe"
"NR",43,"1","EL",1999,37,0.1,"Greece","Southern Europe"
"NR",43,"1","ES",1999,206,0.1,"Spain","Southern Europe"
"NR",43,"1","HU",1999,19,0,"Hungary","Eastern Europe"
"NR",43,"1","NL",1999,55,0.1,"Netherlands","Western Europe"
"NR",43,"1","PL",1999,52,0,"Poland","Eastern Europe"
"NR",43,"1","PT",1999,52,0.1,"Portugal","Southern Europe"
"NR",43,"1","RO",1999,21,0,"Roumania","Eastern Europe"
"NR",44,"1","AT",1999,8,0,"Austria","Western Europe"
"NR",44,"1","BE",1999,12,0,"Belgium","Western Europe"
"NR",44,"1","BG",1999,8,0,"Bulgaria","Eastern Europe"
"NR",44,"1","CZ",1999,7,0,"Czechia","Eastern Europe"
"NR",44,"1","EE",1999,1,0,"Estonia","Eastern Europe"
"NR",44,"1","EL",1999,37,0.1,"Greece","Southern Europe"
"NR",44,"1","ES",1999,100,0.1,"Spain","Southern Europe"
"NR",44,"1","HU",1999,6,0,"Hungary","Eastern Europe"
"NR",44,"1","NL",1999,28,0,"Netherlands","Western Europe"
"NR",44,"1","PL",1999,33,0,"Poland","Eastern Europe"
"NR",44,"1","PT",1999,24,0,"Portugal","Southern Europe"
"NR",44,"1","RO",1999,11,0,"Roumania","Eastern Europe"
"NR",45,"1","AT",1999,0,0,"Austria","Western Europe"
"NR",45,"1","BE",1999,6,0,"Belgium","Western Europe"
"NR",45,"1","BG",1999,7,0,"Bulgaria","Eastern Europe"
"NR",45,"1","CZ",1999,3,0,"Czechia","Eastern Europe"
"NR",45,"1","EE",1999,1,0,"Estonia","Eastern Europe"
"NR",45,"1","EL",1999,28,0.1,"Greece","Southern Europe"
"NR",45,"1","ES",1999,37,0,"Spain","Southern Europe"
"NR",45,"1","HU",1999,3,0,"Hungary","Eastern Europe"
"NR",45,"1","NL",1999,9,0,"Netherlands","Western Europe"
"NR",45,"1","PL",1999,10,0,"Poland","Eastern Europe"
"NR",45,"1","PT",1999,7,0,"Portugal","Southern Europe"
"NR",45,"1","RO",1999,6,0,"Roumania","Eastern Europe"
"NR",46,"1","AT",1999,2,0,"Austria","Western Europe"
"NR",46,"1","BE",1999,1,0,"Belgium","Western Europe"
"NR",46,"1","BG",1999,0,0,"Bulgaria","Eastern Europe"
"NR",46,"1","CZ",1999,2,0,"Czechia","Eastern Europe"
"NR",46,"1","EE",1999,0,0,"Estonia","Eastern Europe"
"NR",46,"1","EL",1999,17,0,"Greece","Southern Europe"
"NR",46,"1","ES",1999,15,0,"Spain","Southern Europe"
"NR",46,"1","HU",1999,2,0,"Hungary","Eastern Europe"
"NR",46,"1","NL",1999,6,0,"Netherlands","Western Europe"
"NR",46,"1","PL",1999,11,0,"Poland","Eastern Europe"
"NR",46,"1","PT",1999,4,0,"Portugal","Southern Europe"
"NR",46,"1","RO",1999,1,0,"Roumania","Eastern Europe"
"NR",47,"1","AT",1999,1,0,"Austria","Western Europe"
"NR",47,"1","BE",1999,1,0,"Belgium","Western Europe"
"NR",47,"1","BG",1999,0,0,"Bulgaria","Eastern Europe"
"NR",47,"1","CZ",1999,1,0,"Czechia","Eastern Europe"
"NR",47,"1","EE",1999,0,0,"Estonia","Eastern Europe"
"NR",47,"1","EL",1999,13,0,"Greece","Southern Europe"
"NR",47,"1","ES",1999,13,0,"Spain","Southern Europe"
"NR",47,"1","HU",1999,3,0,"Hungary","Eastern Europe"
"NR",47,"1","NL",1999,3,0,"Netherlands","Western Europe"
"NR",47,"1","PL",1999,1,0,"Poland","Eastern Europe"
"NR",47,"1","PT",1999,7,0,"Portugal","Southern Europe"
"NR",47,"1","RO",1999,1,0,"Roumania","Eastern Europe"
"NR",48,"1","AT",1999,0,0,"Austria","Western Europe"
"NR",48,"1","BE",1999,0,0,"Belgium","Western Europe"
"NR",48,"1","BG",1999,0,0,"Bulgaria","Eastern Europe"
"NR",48,"1","CZ",1999,1,0,"Czechia","Eastern Europe"
"NR",48,"1","EE",1999,0,0,"Estonia","Eastern Europe"
"NR",48,"1","EL",1999,11,0,"Greece","Southern Europe"
"NR",48,"1","ES",1999,8,0,"Spain","Southern Europe"
"NR",48,"1","HU",1999,0,0,"Hungary","Eastern Europe"
"NR",48,"1","NL",1999,2,0,"Netherlands","Western Europe"
"NR",48,"1","PL",1999,1,0,"Poland","Eastern Europe"
"NR",48,"1","PT",1999,0,0,"Portugal","Southern Europe"
"NR",48,"1","RO",1999,0,0,"Roumania","Eastern Europe"
"NR",49,"1","AT",1999,0,0,"Austria","Western Europe"
"NR",49,"1","BE",1999,1,0,"Belgium","Western Europe"
"NR",49,"1","BG",1999,0,0,"Bulgaria","Eastern Europe"
"NR",49,"1","CZ",1999,0,0,"Czechia","Eastern Europe"
"NR",49,"1","EE",1999,0,0,"Estonia","Eastern Europe"
"NR",49,"1","EL",1999,8,0,"Greece","Southern Europe"
"NR",49,"1","ES",1999,5,0,"Spain","Southern Europe"
"NR",49,"1","HU",1999,0,0,"Hungary","Eastern Europe"
"NR",49,"1","NL",1999,0,0,"Netherlands","Western Europe"
"NR",49,"1","PL",1999,0,0,"Poland","Eastern Europe"
"NR",49,"1","PT",1999,3,0,"Portugal","Southern Europe"
"NR",49,"1","RO",1999,0,0,"Roumania","Eastern Europe"
"NR",16,"1","AT",1998,176,0.5,"Austria","Western Europe"
"NR",16,"1","BE",1998,169,0.3,"Belgium","Western Europe"
"NR",16,"1","BG",1998,1377,3.7,"Bulgaria","Eastern Europe"
"NR",16,"1","CZ",1998,247,0.6,"Czechia","Eastern Europe"
"NR",16,"1","EE",1998,82,1.3,"Estonia","Eastern Europe"
"NR",16,"1","EL",1998,274,0.6,"Greece","Southern Europe"
"NR",16,"1","ES",1998,872,0.5,"Spain","Southern Europe"
"NR",16,"1","HU",1998,756,1.8,"Hungary","Eastern Europe"
"NR",16,"1","NL",1998,184,0.2,"Netherlands","Western Europe"
"NR",16,"1","PL",1998,1327,0.7,"Poland","Eastern Europe"
"NR",16,"1","PT",1998,663,1.1,"Portugal","Southern Europe"
"NR",16,"1","RO",1998,3044,2.4,"Roumania","Eastern Europe"
"NR",17,"1","AT",1998,468,1.3,"Austria","Western Europe"
"NR",17,"1","BE",1998,368,0.7,"Belgium","Western Europe"
"NR",17,"1","BG",1998,1898,5.1,"Bulgaria","Eastern Europe"
"NR",17,"1","CZ",1998,681,1.6,"Czechia","Eastern Europe"
"NR",17,"1","EE",1998,220,3.6,"Estonia","Eastern Europe"
"NR",17,"1","EL",1998,509,1.1,"Greece","Southern Europe"
"NR",17,"1","ES",1998,1806,1,"Spain","Southern Europe"
"NR",17,"1","HU",1998,1293,3,"Hungary","Eastern Europe"
"NR",17,"1","NL",1998,347,0.4,"Netherlands","Western Europe"
"NR",17,"1","PL",1998,3925,2.2,"Poland","Eastern Europe"
"NR",17,"1","PT",1998,1296,2.2,"Portugal","Southern Europe"
"NR",17,"1","RO",1998,5577,4.5,"Roumania","Eastern Europe"
"NR",18,"1","AT",1998,871,2.4,"Austria","Western Europe"
"NR",18,"1","BE",1998,670,1.4,"Belgium","Western Europe"
"NR",18,"1","BG",1998,2730,7.3,"Bulgaria","Eastern Europe"
"NR",18,"1","CZ",1998,1582,3.7,"Czechia","Eastern Europe"
"NR",18,"1","EE",1998,363,6,"Estonia","Eastern Europe"
"NR",18,"1","EL",1998,911,1.9,"Greece","Southern Europe"
"NR",18,"1","ES",1998,2854,1.5,"Spain","Southern Europe"
"NR",18,"1","HU",1998,2037,4.7,"Hungary","Eastern Europe"
"NR",18,"1","NL",1998,673,0.7,"Netherlands","Western Europe"
"NR",18,"1","PL",1998,8357,4.7,"Poland","Eastern Europe"
"NR",18,"1","PT",1998,1908,3.2,"Portugal","Southern Europe"
"NR",18,"1","RO",1998,8179,6.6,"Roumania","Eastern Europe"
"NR",19,"1","AT",1998,1357,3.7,"Austria","Western Europe"
"NR",19,"1","BE",1998,1162,2.3,"Belgium","Western Europe"
"NR",19,"1","BG",1998,3435,9.2,"Bulgaria","Eastern Europe"
"NR",19,"1","CZ",1998,2910,6.8,"Czechia","Eastern Europe"
"NR",19,"1","EE",1998,555,9.1,"Estonia","Eastern Europe"
"NR",19,"1","EL",1998,1433,3,"Greece","Southern Europe"
"NR",19,"1","ES",1998,3768,2,"Spain","Southern Europe"
"NR",19,"1","HU",1998,2671,6.2,"Hungary","Eastern Europe"
"NR",19,"1","NL",1998,1314,1.4,"Netherlands","Western Europe"
"NR",19,"1","PL",1998,13634,7.6,"Poland","Eastern Europe"
"NR",19,"1","PT",1998,2414,4.1,"Portugal","Southern Europe"
"NR",19,"1","RO",1998,10839,8.7,"Roumania","Eastern Europe"
"NR",20,"1","AT",1998,1634,4.5,"Austria","Western Europe"
"NR",20,"1","BE",1998,1570,3.2,"Belgium","Western Europe"
"NR",20,"1","BG",1998,3831,10.3,"Bulgaria","Eastern Europe"
"NR",20,"1","CZ",1998,3939,9.1,"Czechia","Eastern Europe"
"NR",20,"1","EE",1998,701,11.5,"Estonia","Eastern Europe"
"NR",20,"1","EL",1998,1923,4.1,"Greece","Southern Europe"
"NR",20,"1","ES",1998,4298,2.3,"Spain","Southern Europe"
"NR",20,"1","HU",1998,3135,7.3,"Hungary","Eastern Europe"
"NR",20,"1","NL",1998,1668,1.8,"Netherlands","Western Europe"
"NR",20,"1","PL",1998,17311,9.7,"Poland","Eastern Europe"
"NR",20,"1","PT",1998,2872,4.9,"Portugal","Southern Europe"
"NR",20,"1","RO",1998,12392,10,"Roumania","Eastern Europe"
"NR",21,"1","AT",1998,1893,5.2,"Austria","Western Europe"
"NR",21,"1","BE",1998,1730,3.5,"Belgium","Western Europe"
"NR",21,"1","BG",1998,3678,9.9,"Bulgaria","Eastern Europe"
"NR",21,"1","CZ",1998,4585,10.6,"Czechia","Eastern Europe"
"NR",21,"1","EE",1998,628,10.3,"Estonia","Eastern Europe"
"NR",21,"1","EL",1998,2303,4.9,"Greece","Southern Europe"
"NR",21,"1","ES",1998,4673,2.5,"Spain","Southern Europe"
"NR",21,"1","HU",1998,3857,8.9,"Hungary","Eastern Europe"
"NR",21,"1","NL",1998,2009,2.1,"Netherlands","Western Europe"
"NR",21,"1","PL",1998,19706,11,"Poland","Eastern Europe"
"NR",21,"1","PT",1998,3467,5.9,"Portugal","Southern Europe"
"NR",21,"1","RO",1998,12534,10.1,"Roumania","Eastern Europe"
"NR",22,"1","AT",1998,2094,5.8,"Austria","Western Europe"
"NR",22,"1","BE",1998,2188,4.4,"Belgium","Western Europe"
"NR",22,"1","BG",1998,3613,9.7,"Bulgaria","Eastern Europe"
"NR",22,"1","CZ",1998,4889,11.4,"Czechia","Eastern Europe"
"NR",22,"1","EE",1998,584,9.6,"Estonia","Eastern Europe"
"NR",22,"1","EL",1998,2673,5.7,"Greece","Southern Europe"
"NR",22,"1","ES",1998,5273,2.8,"Spain","Southern Europe"
"NR",22,"1","HU",1998,4081,9.5,"Hungary","Eastern Europe"
"NR",22,"1","NL",1998,2396,2.6,"Netherlands","Western Europe"
"NR",22,"1","PL",1998,20528,11.5,"Poland","Eastern Europe"
"NR",22,"1","PT",1998,3881,6.6,"Portugal","Southern Europe"
"NR",22,"1","RO",1998,12012,9.7,"Roumania","Eastern Europe"
"NR",23,"1","AT",1998,2432,6.7,"Austria","Western Europe"
"NR",23,"1","BE",1998,2685,5.4,"Belgium","Western Europe"
"NR",23,"1","BG",1998,3367,9.1,"Bulgaria","Eastern Europe"
"NR",23,"1","CZ",1998,4907,11.4,"Czechia","Eastern Europe"
"NR",23,"1","EE",1998,536,8.8,"Estonia","Eastern Europe"
"NR",23,"1","EL",1998,2959,6.3,"Greece","Southern Europe"
"NR",23,"1","ES",1998,6300,3.4,"Spain","Southern Europe"
"NR",23,"1","HU",1998,4321,10,"Hungary","Eastern Europe"
"NR",23,"1","NL",1998,2994,3.2,"Netherlands","Western Europe"
"NR",23,"1","PL",1998,18959,10.6,"Poland","Eastern Europe"
"NR",23,"1","PT",1998,4051,6.9,"Portugal","Southern Europe"
"NR",23,"1","RO",1998,11287,9.1,"Roumania","Eastern Europe"
"NR",24,"1","AT",1998,2466,6.8,"Austria","Western Europe"
"NR",24,"1","BE",1998,3498,7.1,"Belgium","Western Europe"
"NR",24,"1","BG",1998,2990,8,"Bulgaria","Eastern Europe"
"NR",24,"1","CZ",1998,4427,10.3,"Czechia","Eastern Europe"
"NR",24,"1","EE",1998,471,7.7,"Estonia","Eastern Europe"
"NR",24,"1","EL",1998,3236,6.9,"Greece","Southern Europe"
"NR",24,"1","ES",1998,7663,4.1,"Spain","Southern Europe"
"NR",24,"1","HU",1998,3742,8.7,"Hungary","Eastern Europe"
"NR",24,"1","NL",1998,3936,4.2,"Netherlands","Western Europe"
"NR",24,"1","PL",1998,16743,9.4,"Poland","Eastern Europe"
"NR",24,"1","PT",1998,4236,7.2,"Portugal","Southern Europe"
"NR",24,"1","RO",1998,9671,7.8,"Roumania","Eastern Europe"
"NR",25,"1","AT",1998,2752,7.6,"Austria","Western Europe"
"NR",25,"1","BE",1998,4286,8.7,"Belgium","Western Europe"
"NR",25,"1","BG",1998,2318,6.2,"Bulgaria","Eastern Europe"
"NR",25,"1","CZ",1998,3773,8.8,"Czechia","Eastern Europe"
"NR",25,"1","EE",1998,411,6.8,"Estonia","Eastern Europe"
"NR",25,"1","EL",1998,3483,7.4,"Greece","Southern Europe"
"NR",25,"1","ES",1998,9677,5.2,"Spain","Southern Europe"
"NR",25,"1","HU",1998,3381,7.8,"Hungary","Eastern Europe"
"NR",25,"1","NL",1998,5092,5.4,"Netherlands","Western Europe"
"NR",25,"1","PL",1998,14411,8.1,"Poland","Eastern Europe"
"NR",25,"1","PT",1998,4725,8,"Portugal","Southern Europe"
"NR",25,"1","RO",1998,7927,6.4,"Roumania","Eastern Europe"
"NR",26,"1","AT",1998,2842,7.8,"Austria","Western Europe"
"NR",26,"1","BE",1998,4991,10.1,"Belgium","Western Europe"
"NR",26,"1","BG",1998,1877,5,"Bulgaria","Eastern Europe"
"NR",26,"1","CZ",1998,2802,6.5,"Czechia","Eastern Europe"
"NR",26,"1","EE",1998,353,5.8,"Estonia","Eastern Europe"
"NR",26,"1","EL",1998,3585,7.6,"Greece","Southern Europe"
"NR",26,"1","ES",1998,12185,6.5,"Spain","Southern Europe"
"NR",26,"1","HU",1998,3088,7.2,"Hungary","Eastern Europe"
"NR",26,"1","NL",1998,6608,7,"Netherlands","Western Europe"
"NR",26,"1","PL",1998,11611,6.5,"Poland","Eastern Europe"
"NR",26,"1","PT",1998,4728,8,"Portugal","Southern Europe"
"NR",26,"1","RO",1998,6689,5.4,"Roumania","Eastern Europe"
"NR",27,"1","AT",1998,2832,7.8,"Austria","Western Europe"
"NR",27,"1","BE",1998,5205,10.5,"Belgium","Western Europe"
"NR",27,"1","BG",1998,1435,3.9,"Bulgaria","Eastern Europe"
"NR",27,"1","CZ",1998,2188,5.1,"Czechia","Eastern Europe"
"NR",27,"1","EE",1998,277,4.6,"Estonia","Eastern Europe"
"NR",27,"1","EL",1998,3592,7.6,"Greece","Southern Europe"
"NR",27,"1","ES",1998,14892,7.9,"Spain","Southern Europe"
"NR",27,"1","HU",1998,2475,5.7,"Hungary","Eastern Europe"
"NR",27,"1","NL",1998,8140,8.7,"Netherlands","Western Europe"
"NR",27,"1","PL",1998,8521,4.8,"Poland","Eastern Europe"
"NR",27,"1","PT",1998,4531,7.7,"Portugal","Southern Europe"
"NR",27,"1","RO",1998,5669,4.6,"Roumania","Eastern Europe"
"NR",28,"1","AT",1998,2607,7.2,"Austria","Western Europe"
"NR",28,"1","BE",1998,4621,9.3,"Belgium","Western Europe"
"NR",28,"1","BG",1998,1173,3.2,"Bulgaria","Eastern Europe"
"NR",28,"1","CZ",1998,1651,3.8,"Czechia","Eastern Europe"
"NR",28,"1","EE",1998,189,3.1,"Estonia","Eastern Europe"
"NR",28,"1","EL",1998,3623,7.7,"Greece","Southern Europe"
"NR",28,"1","ES",1998,16676,8.9,"Spain","Southern Europe"
"NR",28,"1","HU",1998,2214,5.1,"Hungary","Eastern Europe"
"NR",28,"1","NL",1998,9415,10,"Netherlands","Western Europe"
"NR",28,"1","PL",1998,6066,3.4,"Poland","Eastern Europe"
"NR",28,"1","PT",1998,4217,7.1,"Portugal","Southern Europe"
"NR",28,"1","RO",1998,4851,3.9,"Roumania","Eastern Europe"
"NR",29,"1","AT",1998,2567,7.1,"Austria","Western Europe"
"NR",29,"1","BE",1998,3909,7.9,"Belgium","Western Europe"
"NR",29,"1","BG",1998,862,2.3,"Bulgaria","Eastern Europe"
"NR",29,"1","CZ",1998,1193,2.8,"Czechia","Eastern Europe"
"NR",29,"1","EE",1998,190,3.1,"Estonia","Eastern Europe"
"NR",29,"1","EL",1998,3316,7,"Greece","Southern Europe"
"NR",29,"1","ES",1998,17781,9.5,"Spain","Southern Europe"
"NR",29,"1","HU",1998,1635,3.8,"Hungary","Eastern Europe"
"NR",29,"1","NL",1998,9638,10.3,"Netherlands","Western Europe"
"NR",29,"1","PL",1998,4440,2.5,"Poland","Eastern Europe"
"NR",29,"1","PT",1998,3714,6.3,"Portugal","Southern Europe"
"NR",29,"1","RO",1998,4164,3.4,"Roumania","Eastern Europe"
"NR",30,"1","AT",1998,2209,6.1,"Austria","Western Europe"
"NR",30,"1","BE",1998,3092,6.2,"Belgium","Western Europe"
"NR",30,"1","BG",1998,635,1.7,"Bulgaria","Eastern Europe"
"NR",30,"1","CZ",1998,852,2,"Czechia","Eastern Europe"
"NR",30,"1","EE",1998,126,2.1,"Estonia","Eastern Europe"
"NR",30,"1","EL",1998,3119,6.6,"Greece","Southern Europe"
"NR",30,"1","ES",1998,17407,9.3,"Spain","Southern Europe"
"NR",30,"1","HU",1998,1281,3,"Hungary","Eastern Europe"
"NR",30,"1","NL",1998,8983,9.6,"Netherlands","Western Europe"
"NR",30,"1","PL",1998,3161,1.8,"Poland","Eastern Europe"
"NR",30,"1","PT",1998,3035,5.1,"Portugal","Southern Europe"
"NR",30,"1","RO",1998,3900,3.1,"Roumania","Eastern Europe"
"NR",31,"1","AT",1998,1717,4.7,"Austria","Western Europe"
"NR",31,"1","BE",1998,2321,4.7,"Belgium","Western Europe"
"NR",31,"1","BG",1998,445,1.2,"Bulgaria","Eastern Europe"
"NR",31,"1","CZ",1998,625,1.5,"Czechia","Eastern Europe"
"NR",31,"1","EE",1998,98,1.6,"Estonia","Eastern Europe"
"NR",31,"1","EL",1998,2516,5.3,"Greece","Southern Europe"
"NR",31,"1","ES",1998,14647,7.8,"Spain","Southern Europe"
"NR",31,"1","HU",1998,845,2,"Hungary","Eastern Europe"
"NR",31,"1","NL",1998,7731,8.2,"Netherlands","Western Europe"
"NR",31,"1","PL",1998,2327,1.3,"Poland","Eastern Europe"
"NR",31,"1","PT",1998,2428,4.1,"Portugal","Southern Europe"
"NR",31,"1","RO",1998,1736,1.4,"Roumania","Eastern Europe"
"NR",32,"1","AT",1998,1397,3.8,"Austria","Western Europe"
"NR",32,"1","BE",1998,1884,3.8,"Belgium","Western Europe"
"NR",32,"1","BG",1998,334,0.9,"Bulgaria","Eastern Europe"
"NR",32,"1","CZ",1998,446,1,"Czechia","Eastern Europe"
"NR",32,"1","EE",1998,76,1.2,"Estonia","Eastern Europe"
"NR",32,"1","EL",1998,1936,4.1,"Greece","Southern Europe"
"NR",32,"1","ES",1998,12153,6.5,"Spain","Southern Europe"
"NR",32,"1","HU",1998,588,1.4,"Hungary","Eastern Europe"
"NR",32,"1","NL",1998,6001,6.4,"Netherlands","Western Europe"
"NR",32,"1","PL",1998,1796,1,"Poland","Eastern Europe"
"NR",32,"1","PT",1998,1798,3,"Portugal","Southern Europe"
"NR",32,"1","RO",1998,914,0.7,"Roumania","Eastern Europe"
"NR",33,"1","AT",1998,1084,3,"Austria","Western Europe"
"NR",33,"1","BE",1998,1438,2.9,"Belgium","Western Europe"
"NR",33,"1","BG",1998,267,0.7,"Bulgaria","Eastern Europe"
"NR",33,"1","CZ",1998,353,0.8,"Czechia","Eastern Europe"
"NR",33,"1","EE",1998,46,0.8,"Estonia","Eastern Europe"
"NR",33,"1","EL",1998,1469,3.1,"Greece","Southern Europe"
"NR",33,"1","ES",1998,9699,5.2,"Spain","Southern Europe"
"NR",33,"1","HU",1998,432,1,"Hungary","Eastern Europe"
"NR",33,"1","NL",1998,4729,5,"Netherlands","Western Europe"
"NR",33,"1","PL",1998,1370,0.8,"Poland","Eastern Europe"
"NR",33,"1","PT",1998,1367,2.3,"Portugal","Southern Europe"
"NR",33,"1","RO",1998,687,0.6,"Roumania","Eastern Europe"
"NR",34,"1","AT",1998,814,2.2,"Austria","Western Europe"
"NR",34,"1","BE",1998,1127,2.3,"Belgium","Western Europe"
"NR",34,"1","BG",1998,218,0.6,"Bulgaria","Eastern Europe"
"NR",34,"1","CZ",1998,301,0.7,"Czechia","Eastern Europe"
"NR",34,"1","EE",1998,37,0.6,"Estonia","Eastern Europe"
"NR",34,"1","EL",1998,1048,2.2,"Greece","Southern Europe"
"NR",34,"1","ES",1998,7547,4,"Spain","Southern Europe"
"NR",34,"1","HU",1998,325,0.8,"Hungary","Eastern Europe"
"NR",34,"1","NL",1998,3548,3.8,"Netherlands","Western Europe"
"NR",34,"1","PL",1998,1124,0.6,"Poland","Eastern Europe"
"NR",34,"1","PT",1998,1060,1.8,"Portugal","Southern Europe"
"NR",34,"1","RO",1998,512,0.4,"Roumania","Eastern Europe"
"NR",35,"1","AT",1998,620,1.7,"Austria","Western Europe"
"NR",35,"1","BE",1998,831,1.7,"Belgium","Western Europe"
"NR",35,"1","BG",1998,179,0.5,"Bulgaria","Eastern Europe"
"NR",35,"1","CZ",1998,216,0.5,"Czechia","Eastern Europe"
"NR",35,"1","EE",1998,39,0.6,"Estonia","Eastern Europe"
"NR",35,"1","EL",1998,807,1.7,"Greece","Southern Europe"
"NR",35,"1","ES",1998,5414,2.9,"Spain","Southern Europe"
"NR",35,"1","HU",1998,268,0.6,"Hungary","Eastern Europe"
"NR",35,"1","NL",1998,2698,2.9,"Netherlands","Western Europe"
"NR",35,"1","PL",1998,847,0.5,"Poland","Eastern Europe"
"NR",35,"1","PT",1998,789,1.3,"Portugal","Southern Europe"
"NR",35,"1","RO",1998,434,0.3,"Roumania","Eastern Europe"
"NR",36,"1","AT",1998,475,1.3,"Austria","Western Europe"
"NR",36,"1","BE",1998,620,1.3,"Belgium","Western Europe"
"NR",36,"1","BG",1998,125,0.3,"Bulgaria","Eastern Europe"
"NR",36,"1","CZ",1998,146,0.3,"Czechia","Eastern Europe"
"NR",36,"1","EE",1998,26,0.4,"Estonia","Eastern Europe"
"NR",36,"1","EL",1998,681,1.4,"Greece","Southern Europe"
"NR",36,"1","ES",1998,3885,2.1,"Spain","Southern Europe"
"NR",36,"1","HU",1998,184,0.4,"Hungary","Eastern Europe"
